,bldg_Building_gml_id,value_building_per_sqare_meter,value_indoor_movable_property,floor_height,value_building,value_building_Above,value_building_Below,value_contents_Above,value_contents_Below,value_contents
18628,bldg_c6d671e9-bb7f-41b2-9bc1-1a2ab91629e6,20000,0,1.3652000000001863,3876000.0,0.0,0.0,0.0,0.0,0.0
18629,bldg_9aba8f5c-4607-420e-916f-d22ccfda3b1d,20000,0,3.0,150000.0,0.0,0.0,0.0,0.0,0.0
18630,bldg_2ada3cb1-e622-4e8f-978b-0333ec10652c,20000,0,3.0,572000.0,0.0,0.0,0.0,0.0,0.0
18631,bldg_3d26f1e3-dfb1-4681-b9c6-92f4644edc91,20000,0,5.499599999995553,738000.0,0.0,0.0,0.0,0.0,0.0
18632,bldg_84e69f93-77c2-46a8-be99-6b6c9a8ceaf0,20000,0,3.8937000000005355,3504654.7452217997,0.0,0.0,0.0,0.0,0.0
18633,bldg_dcf308ca-b036-42a7-93f6-613ba5abe00b,20000,0,1.6722000000008848,1500000.0,0.0,0.0,0.0,0.0,0.0
18634,bldg_631b3ad0-b652-43d9-83c5-133fecf350f7,20000,0,3.6471000000019558,2366148.313650131,0.0,0.0,0.0,0.0,0.0
18635,bldg_e0a7444e-8ba4-419b-ab1b-b13f51d0320f,20000,0,1.5222999999969034,2120000.0,0.0,0.0,0.0,0.0,0.0
18636,bldg_5040144a-9a48-4a07-baa9-ded7202f687e,20000,0,2.274599999997008,2152000.0,0.0,0.0,0.0,0.0,0.0
18637,bldg_b853af4c-a8f8-4b53-a493-322ad788dfce,20000,0,4.6524999999965075,1300000.0,0.0,0.0,0.0,0.0,0.0
18638,bldg_660dcb28-7fa3-42bd-b11e-b79df168ef95,20000,0,2.3053500000023632,2660000.0,0.0,0.0,0.0,0.0,0.0
18639,bldg_cf5cbf37-0b93-4f3b-b713-072e4d4aac4b,20000,0,3.4072499999965657,4078000.0,0.0,0.0,0.0,0.0,0.0
18640,bldg_ef68e37f-8500-4fd7-9427-31c1211f3e80,20000,0,3.0,602836.623482109,0.0,0.0,0.0,0.0,0.0
18641,bldg_c2a89b46-ba74-4e2e-b717-f81c6c77849f,20000,0,3.367550000002666,8179541.827554933,0.0,0.0,0.0,0.0,0.0
18642,bldg_e2c775dd-2eba-4464-99f3-be5c407c3790,20000,0,3.0,419443.76172211627,0.0,0.0,0.0,0.0,0.0
18643,bldg_88ff1b64-42d3-4b2e-ab66-f12ad1c07aa1,20000,0,3.0,313118.17262468254,0.0,0.0,0.0,0.0,0.0
18644,bldg_afcd7fae-bd7f-4ff4-a2bd-a25ce824a56e,20000,0,10.0,578000.0,0.0,0.0,0.0,0.0,0.0
18645,bldg_b8657309-ae50-41f6-adc1-d3f6cdc9e61a,20000,0,2.174699999995937,3738000.0,0.0,0.0,0.0,0.0,0.0
18646,bldg_88fc1418-b575-4070-af58-85a7af8ac39a,20000,0,3.0,679154.475015261,0.0,0.0,0.0,0.0,0.0
18647,bldg_bb8e03fe-2aa2-4c84-8896-e4bb1e9d3d3e,20000,0,3.0,302301.8675035408,0.0,0.0,0.0,0.0,0.0
18648,bldg_c32c890e-e801-495c-9a8b-2c267c8482e3,20000,0,2.954649999999674,3462000.0,0.0,0.0,0.0,0.0,0.0
18649,bldg_78e67d83-c416-45ed-b45d-d937e0127578,20000,0,1.5,2692000.0,0.0,0.0,0.0,0.0,0.0
18650,bldg_89be2362-869e-4a9d-b7a3-5f4196812eec,20000,0,2.496950000000652,2086000.0,0.0,0.0,0.0,0.0,0.0
18651,bldg_f0fb041b-9af3-4d2a-b7d2-32c58d5f3d06,20000,0,3.0,1080055.0336327055,0.0,0.0,0.0,0.0,0.0
18652,bldg_93f97b0c-b65c-4e99-84e0-da101d0fd5b5,20000,0,4.845600000000559,2082000.0,0.0,0.0,0.0,0.0,0.0
18653,bldg_19bced3c-c956-49fb-a67c-dfebb2862673,20000,0,3.657650000001013,5746000.0,0.0,0.0,0.0,0.0,0.0
18654,bldg_35397538-481d-4e15-83cf-5c12dbd88ee8,20000,0,3.3918499999999767,6492000.0,0.0,0.0,0.0,0.0,0.0
18655,bldg_c0961217-83a8-43c1-8cd0-e0c39a02962e,20000,0,2.01140000000305,7086000.0,0.0,0.0,0.0,0.0,0.0
18656,bldg_8ceebad1-c15f-42a6-bd92-a5dfd6e6e141,20000,0,3.141199999998207,1525262.0136901091,0.0,0.0,0.0,0.0,0.0
18657,bldg_09db658e-63da-4bcf-b0d6-9e096c54515e,20000,0,1.5,2724000.0,0.0,0.0,0.0,0.0,0.0
18658,bldg_7bd20a60-13e1-491c-bd4e-dc03cdd4c558,20000,0,3.0,424000.0,0.0,0.0,0.0,0.0,0.0
18659,bldg_23297d86-5711-44d0-96a5-dc27c91b47d8,20000,0,2.319999999999709,2804000.0,0.0,0.0,0.0,0.0,0.0
18660,bldg_95a08361-76d5-4649-9300-4a52015592b1,20000,0,1.5,4370000.0,0.0,0.0,0.0,0.0,0.0
18661,bldg_bbbbb6b4-1aed-418e-87e1-bd611d53821f,20000,0,1.6005500000028405,2396000.0,0.0,0.0,0.0,0.0,0.0
18662,bldg_eeacdabd-085a-4fd8-bf4e-916663027e9d,20000,0,2.4521500000046217,3250000.0,0.0,0.0,0.0,0.0,0.0
18663,bldg_ed2fac37-1296-4a2f-8d95-9afc3b716427,20000,0,1.5,3132000.0,0.0,0.0,0.0,0.0,0.0
18664,bldg_55bffb3c-b568-4b1c-b8fe-c1bbf75e72d6,20000,0,1.9392000000007101,2518000.0,0.0,0.0,0.0,0.0,0.0
18665,bldg_3fef77f1-0c33-4176-a9e2-2b431d032c6c,20000,0,3.0,501260.0362436011,0.0,0.0,0.0,0.0,0.0
18666,bldg_49dea12f-aa6e-40cd-98d0-5d58fee3319d,20000,0,3.3333333333333335,2217987.8286384116,0.0,0.0,0.0,0.0,0.0
18667,bldg_c599491b-b02f-4dd1-8326-8abf183e94e9,20000,0,1.5,2236000.0,0.0,0.0,0.0,0.0,0.0
18668,bldg_94903748-16db-4831-83a5-5db5a82c4c68,20000,0,2.1085000000020955,1680000.0,0.0,0.0,0.0,0.0,0.0
18669,bldg_634dc8f5-b15b-4e98-be70-af57f4a3cbe4,20000,0,3.0728999999992084,3378000.0,0.0,0.0,0.0,0.0,0.0
18670,bldg_5d93fbb9-4be3-4468-8460-79e53eb315a4,20000,0,3.0076499999995576,2838000.0,0.0,0.0,0.0,0.0,0.0
18671,bldg_ab064058-88af-4e55-8f00-10b2d9569380,20000,0,3.5886500000051456,3486000.0,0.0,0.0,0.0,0.0,0.0
18672,bldg_b9173bea-ec3c-43bf-9223-c2448e041bf9,20000,0,3.0,381006.11643747584,0.0,0.0,0.0,0.0,0.0
18673,bldg_04586fb8-db72-4908-a9fd-859a809d597e,20000,0,3.0,674353.5131646083,0.0,0.0,0.0,0.0,0.0
18674,bldg_89ea84ab-5625-4974-ac5f-cf9c5b669da6,20000,0,3.404599999994389,2156000.0,0.0,0.0,0.0,0.0,0.0
18675,bldg_67cb7bc5-b7cf-4613-9311-d0081513adae,20000,0,4.932799999995041,2644000.0,0.0,0.0,0.0,0.0,0.0
18676,bldg_6658be2d-da5c-49da-9aaa-518ff6db2928,20000,0,3.0556500000020606,3958000.0,0.0,0.0,0.0,0.0,0.0
18677,bldg_c995f7d8-af95-435c-9635-b4ff31c2eb92,20000,0,3.0,595193.445704602,0.0,0.0,0.0,0.0,0.0
18678,bldg_b1aea117-e760-47c0-a1a5-6e9b4c7ee587,20000,0,3.0,232000.0,0.0,0.0,0.0,0.0,0.0
18679,bldg_4d895ccf-5845-4f16-80bd-a1e8e92b755c,20000,0,3.0,700046.1813014119,0.0,0.0,0.0,0.0,0.0
18680,bldg_fa40b839-e980-4c17-a4f1-43be1643a29e,20000,0,3.3333333333333335,2252846.115189743,0.0,0.0,0.0,0.0,0.0
18681,bldg_656102b7-45ea-49d2-89d5-caab56b368c4,20000,0,2.666900000003807,2662000.0,0.0,0.0,0.0,0.0,0.0
18682,bldg_30141753-b725-407f-a9a1-acd02988d475,20000,0,4.842499999998836,2200000.0,0.0,0.0,0.0,0.0,0.0
18683,bldg_8174fed5-c470-40e8-804e-94b518b80372,20000,0,3.0,439794.32418020914,0.0,0.0,0.0,0.0,0.0
18684,bldg_3ec46f0a-790a-4899-ac40-94774f2e7dce,20000,0,2.995950000004086,3004000.0,0.0,0.0,0.0,0.0,0.0
18685,bldg_93481c98-7f45-4bfd-b171-9b02f8c841de,20000,0,3.0,614419.8765013936,0.0,0.0,0.0,0.0,0.0
18686,bldg_fead51d3-0725-4e05-885c-670705cf971d,20000,0,4.667400000005728,4436000.0,0.0,0.0,0.0,0.0,0.0
18687,bldg_b012ebff-fe24-434d-bd6c-66d4d56f442e,20000,0,4.368700000006356,1574000.0,0.0,0.0,0.0,0.0,0.0
18688,bldg_8d4ebff6-c708-4c70-aea2-22c9de09509b,20000,0,3.3311000000103377,1308000.0,0.0,0.0,0.0,0.0,0.0
18689,bldg_6d988995-31f4-4d2f-9ced-ffeb4684c1b5,20000,0,4.321300000010524,1085255.9810305831,0.0,0.0,0.0,0.0,0.0
18690,bldg_859406fc-3d0b-4e2b-9f40-9e884b6ed060,20000,0,3.2207999999955064,566172.6309753355,0.0,0.0,0.0,0.0,0.0
18691,bldg_43a298f4-0e91-48f1-bc78-338c5bf40428,20000,0,3.0,530977.916810557,0.0,0.0,0.0,0.0,0.0
18692,bldg_f1a1c065-70d1-48d9-8bf5-b0065befbc05,20000,0,3.240125000000262,23872000.0,0.0,0.0,0.0,0.0,0.0
18693,bldg_b70ad116-ee4a-4a1c-9156-5970b72562b3,20000,0,3.3333333333333335,2320267.001667707,0.0,0.0,0.0,0.0,0.0
18694,bldg_0281f2e6-822e-4f21-b990-97887aae8f3f,20000,0,5.0,3076000.0,0.0,0.0,0.0,0.0,0.0
18695,bldg_95c3a833-259d-44d8-82ad-a7c6bb306026,20000,0,3.4902000000001863,3648000.0,0.0,0.0,0.0,0.0,0.0
18696,bldg_25abb795-122a-4fef-a2c2-ac5bd18c2154,20000,0,4.146999999997206,846000.0,0.0,0.0,0.0,0.0,0.0
18697,bldg_ef2da138-2083-4d19-9d48-d0c645c5fa24,20000,0,3.0,547208.7440386293,0.0,0.0,0.0,0.0,0.0
18698,bldg_6a35ce24-2bcf-4dac-b913-9bb46e551e4b,20000,0,5.514699999999721,3974000.0,0.0,0.0,0.0,0.0,0.0
18699,bldg_e4953970-7e8b-4ffa-a4f1-3c3614b262fc,20000,0,3.3056499999947846,4059917.959970787,0.0,0.0,0.0,0.0,0.0
18700,bldg_bee918e1-ad6a-4ccf-be4e-eef499b0a374,20000,0,2.792200000003504,3976000.0,0.0,0.0,0.0,0.0,0.0
18701,bldg_f0264850-14a4-4268-a1a1-04da82c91b64,20000,0,2.333200000000943,21470000.0,0.0,0.0,0.0,0.0,0.0
18702,bldg_383bdc78-3f7c-44b2-8c3e-fa7bf459065e,20000,0,1.5460000000020955,1866000.0,0.0,0.0,0.0,0.0,0.0
18703,bldg_e05c90ae-3618-4a1c-884f-57e392eeb975,20000,0,5.301999999996042,2718000.0,0.0,0.0,0.0,0.0,0.0
18704,bldg_36810d32-f9d7-45b6-ab61-2244b0d8f9ea,20000,0,3.9671999999991385,2125012.5945627564,0.0,0.0,0.0,0.0,0.0
18705,bldg_9123d31a-3f2f-4c27-a725-ce549e34dbbe,20000,0,3.0,727607.1095050814,0.0,0.0,0.0,0.0,0.0
18706,bldg_327ab93a-0989-4f66-aaad-c687b7f8eca0,20000,0,1.5,2114000.0,0.0,0.0,0.0,0.0,0.0
18707,bldg_fcba933e-d55c-4463-acc9-b4e935a18b83,20000,0,3.0,525280.9336171689,0.0,0.0,0.0,0.0,0.0
18708,bldg_d12f4898-da11-41e0-afbd-b92d778fc995,20000,0,2.744700000002922,3782000.0,0.0,0.0,0.0,0.0,0.0
18709,bldg_5d45a9ca-aadf-41fb-9b53-c2e62f9a0833,20000,0,1.5,3164000.0,0.0,0.0,0.0,0.0,0.0
18710,bldg_26367837-1ba3-47ea-a57d-49124f78d866,20000,0,2.84725000000617,2556000.0,0.0,0.0,0.0,0.0,0.0
18711,bldg_0f3fae32-c493-4233-a655-684021de0d39,20000,0,3.0,669518.6991322903,0.0,0.0,0.0,0.0,0.0
18712,bldg_f55f8958-ac6b-41cc-b200-fbcfb37c23a2,20000,0,3.601749999994354,2500000.0,0.0,0.0,0.0,0.0,0.0
18713,bldg_04f17ae1-70b9-454d-8445-0c083b5b568f,20000,0,3.0,700404.6641479164,0.0,0.0,0.0,0.0,0.0
18714,bldg_5d26853e-350c-477f-983b-db75b1bc2989,20000,0,3.2065999999977066,4388000.0,0.0,0.0,0.0,0.0,0.0
18715,bldg_f18ddb57-f730-4a67-a163-814228e108d8,20000,0,3.0,524931.9251551103,0.0,0.0,0.0,0.0,0.0
18716,bldg_3f4775e9-4eb3-44d3-9942-b66b67f51a65,20000,0,3.0,476935.77997282846,0.0,0.0,0.0,0.0,0.0
18717,bldg_813294a3-13f9-4c0c-a042-adf9017eef74,20000,0,3.0,856805.9301519011,0.0,0.0,0.0,0.0,0.0
18718,bldg_edc1a4a5-23b4-4cd7-95fc-438520e04a18,20000,0,3.3333333333333335,2257388.9323617197,0.0,0.0,0.0,0.0,0.0
18719,bldg_4f099e19-d7d6-42ec-8db5-c6fc624bab6d,20000,0,2.8007999999972526,8721841.996440154,0.0,0.0,0.0,0.0,0.0
18720,bldg_3b39c70f-f191-408d-95d6-8b4e456e87c8,20000,0,1.9063000000023749,2986000.0,0.0,0.0,0.0,0.0,0.0
18721,bldg_90e88b89-3d2e-48d6-8053-732590b3497f,20000,0,4.8188999999983935,18718000.0,0.0,0.0,0.0,0.0,0.0
18722,bldg_bfaec10c-a660-4072-a119-bf8ebbe9d6cc,20000,0,3.4118499999967753,2730000.0,0.0,0.0,0.0,0.0,0.0
18723,bldg_cd189c80-d7e3-4ed9-a486-def6dd0a419a,20000,0,2.8649999999979627,1366000.0,0.0,0.0,0.0,0.0,0.0
18724,bldg_41fda2f3-a6ac-426e-90f8-2dc470d691d1,20000,0,1.5,2414000.0,0.0,0.0,0.0,0.0,0.0
18725,bldg_05def864-cff6-4884-917b-103a1af54f30,20000,0,3.3333333333333335,2156943.439711073,0.0,0.0,0.0,0.0,0.0
18726,bldg_a12055fc-06ff-4c6b-a8b6-1e2f34d80e14,20000,0,2.842349999998987,4582000.0,0.0,0.0,0.0,0.0,0.0
18727,bldg_fc7d11db-09a3-4684-9ab2-3d923d609085,20000,0,3.0,814412.9813100277,0.0,0.0,0.0,0.0,0.0
18728,bldg_d43f4319-f434-4e76-8a74-80860f9a3f1b,20000,0,3.0,505371.93648447876,0.0,0.0,0.0,0.0,0.0
18729,bldg_0636c8a2-c9eb-4d2a-969c-d16ca67ed76e,20000,0,2.0504500000024564,4140000.0,0.0,0.0,0.0,0.0,0.0
18730,bldg_8dd80589-82aa-462f-8c65-ac61e2363a05,20000,0,3.0,519191.56215802004,0.0,0.0,0.0,0.0,0.0
18731,bldg_2fcb0395-15ec-42b8-9a37-6ff41e1133a1,20000,0,3.5298000000038883,5758000.0,0.0,0.0,0.0,0.0,0.0
18732,bldg_e36fbe8f-5ac8-4960-b960-04c966fb5b24,20000,0,3.0,1042846.2030456087,0.0,0.0,0.0,0.0,0.0
18733,bldg_8b68be54-0e9d-496e-8728-011ddf2aca2e,20000,0,1.5,2692000.0,0.0,0.0,0.0,0.0,0.0
18734,bldg_ce41eee7-b7a8-4f6c-8648-0523280988d6,20000,0,2.4663999999975204,3146000.0,0.0,0.0,0.0,0.0,0.0
18735,bldg_d128cea1-d4d7-4635-86c1-04bb9f4c91c9,20000,0,3.0,938502.6275411999,0.0,0.0,0.0,0.0,0.0
18736,bldg_3e0463b7-4937-47d2-baf3-f3e6efa7f992,20000,0,2.632949999999255,1447233.2543660104,0.0,0.0,0.0,0.0,0.0
18737,bldg_7fdec0e5-5d08-461c-a44f-a34acd94ecc5,20000,0,2.6041000000041095,2716000.0,0.0,0.0,0.0,0.0,0.0
18738,bldg_bedfc0e9-ec10-4618-a5ac-49e87d1164df,20000,0,1.7525499999974272,2540000.0,0.0,0.0,0.0,0.0,0.0
18739,bldg_572cc434-d4ab-49e1-a095-1a44399bb3fc,20000,0,4.091550000001007,132910000.0,0.0,0.0,0.0,0.0,0.0
18740,bldg_09907298-f7a7-47b3-aee7-70cc2c84af81,20000,0,3.323850000000675,2560000.0,0.0,0.0,0.0,0.0,0.0
18741,bldg_45db6c7d-a768-442f-8831-5022f93f3a8e,20000,0,2.460400000003574,1252000.0,0.0,0.0,0.0,0.0,0.0
18742,bldg_6ae5c281-53f3-4273-9444-24e75fcca88b,20000,0,2.1582500000004075,4132000.0,0.0,0.0,0.0,0.0,0.0
18743,bldg_9d63b4b7-7b4f-4d05-80c0-6a3ec36b17f2,20000,0,3.1379000000015367,2044000.0,0.0,0.0,0.0,0.0,0.0
18744,bldg_6f6a68be-9da7-4bd6-8db4-02a5fe4d5027,20000,0,2.989900000000489,2848000.0,0.0,0.0,0.0,0.0,0.0
18745,bldg_f7afaf02-24bc-401c-8856-ed6af8c0499e,20000,0,3.9650000000013583,9702000.0,0.0,0.0,0.0,0.0,0.0
18746,bldg_18ae4f9b-afbd-4434-bf95-c41b99822e5a,20000,0,2.9822499999936554,1886000.0,0.0,0.0,0.0,0.0,0.0
18747,bldg_6e40d81b-b5dc-463a-85df-d061dff30484,20000,0,3.501250000001164,3520000.0,0.0,0.0,0.0,0.0,0.0
18748,bldg_a4faf7e8-435b-4faf-9641-eefee6a5fe77,20000,0,3.093349999995553,2392000.0,0.0,0.0,0.0,0.0,0.0
18749,bldg_4c628061-35f2-4ecf-a631-bed29dc35834,20000,0,3.0,952000.0,0.0,0.0,0.0,0.0,0.0
18750,bldg_b7aa7a82-3855-4d31-b9a1-29c0b9e6d560,20000,0,2.2806999999957043,1800000.0,0.0,0.0,0.0,0.0,0.0
18751,bldg_ca4708cb-5dbb-4834-a5b2-6b8450d16cee,20000,0,3.0,432622.8261873921,0.0,0.0,0.0,0.0,0.0
18752,bldg_474d6d33-ef22-4ec4-914e-9f281efdfaba,20000,0,3.3628999999928055,1214000.0,0.0,0.0,0.0,0.0,0.0
18753,bldg_d13352ab-cf49-4a82-a424-1b80935a409d,20000,0,3.0,1283249.428131089,0.0,0.0,0.0,0.0,0.0
18754,bldg_d69d3298-dc55-4686-ad56-6ee38d244cad,20000,0,1.6378499999991618,1938000.0,0.0,0.0,0.0,0.0,0.0
18755,bldg_607ddec6-3074-4ebf-8e65-39c923a5d855,20000,0,3.0,260781.3247246928,0.0,0.0,0.0,0.0,0.0
18756,bldg_7ce00af9-c193-41bd-984a-0e595c66bc93,20000,0,3.218799999995099,6038000.0,0.0,0.0,0.0,0.0,0.0
18757,bldg_32d71d0c-caca-4f92-8900-e24d1e3c6aab,20000,0,3.609949999998207,2676000.0,0.0,0.0,0.0,0.0,0.0
18758,bldg_1bd52d99-62d9-4d51-9b66-50cc1a80ee84,20000,0,3.387849999999162,5572000.0,0.0,0.0,0.0,0.0,0.0
18759,bldg_570ab937-41ec-4965-b2e3-fce4468b4f86,20000,0,3.0,808230.7297926835,0.0,0.0,0.0,0.0,0.0
18760,bldg_a8e25bce-0316-452d-9371-48723a47df82,20000,0,3.7136000000027707,2340000.0,0.0,0.0,0.0,0.0,0.0
18761,bldg_43303f51-e14b-47f9-9006-65a587a1867e,20000,0,2.781749999994645,4446000.0,0.0,0.0,0.0,0.0,0.0
18762,bldg_af7f981d-b8be-4241-95a9-45f00355acca,20000,0,3.0,3173561.3771396056,0.0,0.0,0.0,0.0,0.0
18763,bldg_b9fa4d4c-d3ee-44a3-8a69-9648c638e3e3,20000,0,2.9592499999998836,1706000.0,0.0,0.0,0.0,0.0,0.0
18764,bldg_2a2b5483-d1d7-4630-a65e-6682968d65f7,20000,0,3.4690499999996973,6443958.339105457,0.0,0.0,0.0,0.0,0.0
18765,bldg_59570bf5-6567-49f8-9e6b-84fabf738f02,20000,0,3.0,674031.0431557641,0.0,0.0,0.0,0.0,0.0
18766,bldg_57fc98d9-b5c5-4a0c-b6e1-27b3cd715e34,20000,0,1.5,2720000.0,0.0,0.0,0.0,0.0,0.0
18767,bldg_ef370608-40de-41e9-bb21-32463100cafb,20000,0,3.0,761464.889266859,0.0,0.0,0.0,0.0,0.0
18768,bldg_4a95a2dc-03b7-4b10-a728-8c8de0404a36,20000,0,2.315149999994901,2782000.0,0.0,0.0,0.0,0.0,0.0
18769,bldg_c55f4e3b-e51f-4f04-bc19-082fc57bcfc0,20000,0,3.922050000001036,12072000.0,0.0,0.0,0.0,0.0,0.0
18770,bldg_4169acce-9407-4c5c-a16c-1429bb3a6b4c,20000,0,3.0,1164000.0,0.0,0.0,0.0,0.0,0.0
18771,bldg_13899a9b-867d-4a99-9d87-83b9729813f0,20000,0,3.279949999996461,5828000.0,0.0,0.0,0.0,0.0,0.0
18772,bldg_8bc28f99-61a8-4329-92c6-c0ab5d5558a5,20000,0,1.5,2144000.0,0.0,0.0,0.0,0.0,0.0
18773,bldg_62336b3b-5169-45bc-b564-d49d3bd8703d,20000,0,4.466599999999744,4998000.0,0.0,0.0,0.0,0.0,0.0
18774,bldg_9d9a830e-024f-4512-a27c-128030108750,20000,0,4.393599999995786,15534000.0,0.0,0.0,0.0,0.0,0.0
18775,bldg_9ac871b4-fc59-48f8-9ca8-13da1cd43d56,20000,0,2.6722000000008848,4039438.8993362715,0.0,0.0,0.0,0.0,0.0
18776,bldg_cd245fd5-5c7b-4316-bbc0-e5f57908245d,20000,0,4.114349999996193,3994000.0,0.0,0.0,0.0,0.0,0.0
18777,bldg_d123b5fd-3244-47ff-95bb-3013ac20705c,20000,0,3.0,821045.0106841705,0.0,0.0,0.0,0.0,0.0
18778,bldg_5a777cac-f586-4e50-8f72-1973fbc701fd,20000,0,3.3333333333333335,2598546.6621533404,0.0,0.0,0.0,0.0,0.0
18779,bldg_595abbc8-cee1-45ec-b3e1-88e77a7f306e,20000,0,3.0,887649.2909925168,0.0,0.0,0.0,0.0,0.0
18780,bldg_76e31f26-b29d-459f-8296-5a11386a1dc9,20000,0,2.736400000001595,2412000.0,0.0,0.0,0.0,0.0,0.0
18781,bldg_6f419981-3825-4d9f-82bb-f264fc39adfb,20000,0,3.0,670861.7235184273,0.0,0.0,0.0,0.0,0.0
18782,bldg_ed8655b0-5909-4c45-8f54-8406a26f7aec,20000,0,2.0276000000012573,4670000.0,0.0,0.0,0.0,0.0,0.0
18783,bldg_cb8d4fa3-73d8-4601-9d06-08e19d1c6235,20000,0,4.053299999999581,454178.8600956727,0.0,0.0,0.0,0.0,0.0
18784,bldg_b096317c-b9e0-44e5-831e-02795e11dbfa,20000,0,3.3333333333333335,2230305.4444715795,0.0,0.0,0.0,0.0,0.0
18785,bldg_109d85a9-ed7e-40e5-ae42-61742c897361,20000,0,4.423500000004424,818192.1123253142,0.0,0.0,0.0,0.0,0.0
18786,bldg_cbdaf4b3-2c6b-46b7-a15a-1e853845bdeb,20000,0,3.199399999997695,1520000.0,0.0,0.0,0.0,0.0,0.0
18787,bldg_28e8ab8a-58e1-4200-8660-d008af9418f7,20000,0,3.078700000012759,1016450.286773206,0.0,0.0,0.0,0.0,0.0
18788,bldg_b0beb0fb-191b-4dee-b67e-3b81f4b5acd3,20000,0,1.5,2144000.0,0.0,0.0,0.0,0.0,0.0
18789,bldg_58f541dc-5ac2-4c70-b8a5-f09de6fe95de,20000,0,4.77369999999064,4816000.0,0.0,0.0,0.0,0.0,0.0
18790,bldg_50c64fcb-3ab9-41ce-be45-4a2fe3a21d13,20000,0,3.0,494585.22922180063,0.0,0.0,0.0,0.0,0.0
18791,bldg_d73ab96d-05a7-4cb5-ac20-8a037e346a3e,20000,0,2.8682999999946333,2522000.0,0.0,0.0,0.0,0.0,0.0
18792,bldg_a2e3a347-be30-46f6-9839-f1b015d48a88,20000,0,3.0,1236000.0,0.0,0.0,0.0,0.0,0.0
18793,bldg_4a5a78d1-fd08-4df6-b6d0-0ee2a5491397,20000,0,3.0670000000027358,2586000.0,0.0,0.0,0.0,0.0,0.0
18794,bldg_e70d197f-3777-4066-ad2f-cb23ba872e7f,20000,0,3.3347999999969034,2996000.0,0.0,0.0,0.0,0.0,0.0
18795,bldg_c89928f7-31d8-4403-8828-0f7d509db781,20000,0,2.5746999999973923,2544000.0,0.0,0.0,0.0,0.0,0.0
18796,bldg_f9cffb8f-3045-4ab1-8b5f-e16b4f9931e4,20000,0,3.0253000000084285,1150000.0,0.0,0.0,0.0,0.0,0.0
18797,bldg_62b6e916-dc8d-46b2-9c3c-2698e4d94166,20000,0,3.0,318000.0,0.0,0.0,0.0,0.0,0.0
18798,bldg_d375cb31-fc2e-460a-8b03-7cad2782467d,20000,0,3.0674500000022817,2402000.0,0.0,0.0,0.0,0.0,0.0
18799,bldg_5a415e46-0d7f-46d1-ab7c-0a964cbcc94d,20000,0,3.1670000000012806,3736000.0,0.0,0.0,0.0,0.0,0.0
18800,bldg_e2be4bb9-7ec1-45b2-88d8-120f7772ae30,20000,0,3.1693000000013853,1954000.0,0.0,0.0,0.0,0.0,0.0
18801,bldg_c8df6662-80e8-4cc3-907f-f5781de84ba7,20000,0,1.5,1606000.0,0.0,0.0,0.0,0.0,0.0
18802,bldg_816dbcfa-9534-4f4c-8fc9-59baeb2b1be2,20000,0,3.767250000004424,22602000.0,0.0,0.0,0.0,0.0,0.0
18803,bldg_bcae9322-977d-4c66-9722-71d90e01fdbc,20000,0,5.195700000011129,2320000.0,0.0,0.0,0.0,0.0,0.0
18804,bldg_f9879f08-54ef-47fd-9f01-407a9100bf9b,20000,0,3.0,609797.4885701558,0.0,0.0,0.0,0.0,0.0
18805,bldg_a8212999-10c2-4a5b-91e4-ee4ce9dd5d2d,20000,0,3.0,871190.6801959842,0.0,0.0,0.0,0.0,0.0
18806,bldg_aafec8ba-1019-4381-bb0e-4d5fca007242,20000,0,3.0,631905.5386526254,0.0,0.0,0.0,0.0,0.0
18807,bldg_85b4593d-ad50-4f33-9f25-ca1bd65d28a5,20000,0,2.6736500000042724,2568000.0,0.0,0.0,0.0,0.0,0.0
18808,bldg_42564eac-c586-477c-8ee7-2539f08580d7,20000,0,4.4421000000002095,2028000.0,0.0,0.0,0.0,0.0,0.0
18809,bldg_643c8900-d911-4357-9db9-3a3996f3c6f6,20000,0,3.0,670727.1883970661,0.0,0.0,0.0,0.0,0.0
18810,bldg_ab6a27b2-e28c-468a-9326-5c95fe7995d5,20000,0,3.064350000000559,3128000.0,0.0,0.0,0.0,0.0,0.0
18811,bldg_bba122ea-e154-4bf5-8878-a7b3aa4ffe2c,20000,0,2.999374999999418,28176000.0,0.0,0.0,0.0,0.0,0.0
18812,bldg_e92083e7-ffc7-4513-bb85-f165b2039665,20000,0,2.36134999999922,1844000.0,0.0,0.0,0.0,0.0,0.0
18813,bldg_88406a88-5705-4224-ac55-773891980d27,20000,0,1.967449999996461,1900000.0,0.0,0.0,0.0,0.0,0.0
18814,bldg_9d3f1cca-9100-44bd-bbe5-6294820ddcf4,20000,0,3.2675000000017462,1806000.0,0.0,0.0,0.0,0.0,0.0
18815,bldg_86033f92-4a1a-4303-896b-856d831ba176,20000,0,1.9360499999966123,1860000.0,0.0,0.0,0.0,0.0,0.0
18816,bldg_0d028dc9-6f50-465d-8487-9305990e7d70,20000,0,3.1695999999938067,2732000.0,0.0,0.0,0.0,0.0,0.0
18817,bldg_08b15221-b325-4783-865c-17797cff007d,20000,0,2.8854499999943073,1922000.0,0.0,0.0,0.0,0.0,0.0
18818,bldg_cbe86aa7-1e28-4e4a-8f93-dd22d5183b1e,20000,0,2.539600000003702,1840000.0,0.0,0.0,0.0,0.0,0.0
